chain,contract,label,token,date,quantity
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-03,10101130.089573
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-04,10071936.525765
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-05,10179084.749206
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-06,9925785.868036
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-07,10419326.579575
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-08,10379075.849729
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-09,10237420.499688
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-10,9823183.44343
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-11,9762107.049178
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-12,9984679.153893
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-13,10473068.678342
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-14,10483971.929831
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-15,11100748.965051
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-16,12213301.297383
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-17,12171985.728064
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-18,11949881.229722
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-19,11512909.040236
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-20,11576705.931686
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-21,11552840.227389
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-22,11512442.491129
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-23,11566708.288861
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-24,11622827.213937
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-25,11073764.173523
Base,0xb99b6df96d4d5448cc0a5b3e0ef7896df9507cf5,USDC,USDC,2026-02-26,11289283.067285
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-15,1186483.950855
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-16,1130510.308124
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-17,1184381.938514
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-18,1196429.281437
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-19,1197667.649807
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-20,1618477.792328
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-21,1635478.14285
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-22,1739445.257127
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-23,1653866.206459
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-24,1660359.885518
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-25,1667807.427799
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-26,1605749.922587
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-27,1600932.816433
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-28,1617714.718359
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-29,1573235.287529
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-30,1431431.128346
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-10-31,1429475.347585
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-01,1388723.658539
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-02,1370664.765366
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-03,1354057.490385
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-04,1266759.412721
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-05,1273440.22928
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-06,1344407.146358
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-07,1295693.064713
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-08,1287625.862768
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-09,1295596.262544
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-10,1271030.306701
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-11,1272747.150137
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-12,1379975.591931
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-13,1307350.375015
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-14,1320873.296898
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-15,1412981.409453
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-16,1449918.364227
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-17,1432933.500596
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-18,1449644.51225
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-19,1364581.387251
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-20,1534309.104167
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-21,1555423.283815
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-22,1662033.591621
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-23,1668006.690447
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-24,1677248.049281
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-25,1659520.357283
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-26,1624473.76725
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-27,1505594.370458
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-28,1507839.766002
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-29,1489074.031644
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-11-30,1433478.246785
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-01,1429807.83667
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-02,1432906.444648
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-03,1436408.871118
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-04,1488833.324279
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-05,1538203.674936
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-06,1533065.190705
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-07,1533696.019641
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-08,1513570.59791
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-09,1525908.172585
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-10,1492916.565018
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-11,1493156.141576
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-12,1492796.487084
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-13,1492619.71906
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-14,1484944.294793
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-15,1483730.870439
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-16,1479084.599988
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-17,1239891.177116
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-18,1615496.961316
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-19,1618183.814839
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-20,1629653.453678
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-21,1287836.473731
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-22,1498042.515162
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-23,1518475.53379
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-24,1455608.689221
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-25,1450026.939692
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-26,1440497.834169
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-27,1411918.647943
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-28,1420447.343979
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-29,1403455.572098
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-30,1403796.409448
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2025-12-31,1402218.870401
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-01,1393461.185892
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-02,1389796.933568
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-03,1390077.840998
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-04,1396354.781938
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-05,1359114.011438
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-06,1360895.881214
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-07,1341340.742801
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-08,1089334.070385
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-09,1089523.431983
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-10,1089748.793446
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-11,1089974.155051
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-12,1090201.195848
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-13,1090475.417338
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-14,1134138.776478
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-15,1256970.423116
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-16,1264722.534581
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-17,1284517.266983
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-18,1274835.837568
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-19,1335117.342837
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-20,1335451.956963
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-21,1391519.803998
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-22,1223889.101326
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-23,1204913.109337
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-24,1205234.257348
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-25,1217476.892297
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-26,1256143.004452
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-27,1294164.928364
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-28,1290869.575063
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-29,1237975.124289
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-30,1109343.56387
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-01-31,1074608.909702
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-01,1079824.862115
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-02,1078915.540721
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-03,1069073.54567
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-04,1070665.21115
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-05,1044344.217881
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-06,1044503.10473
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-07,1044681.991579
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-08,1044868.878428
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-09,1045057.765277
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-10,1045230.928284
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-11,1037238.916685
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-12,1037378.064804
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-13,1037658.067703
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-14,1037947.792727
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-15,1038237.517751
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-16,1037571.546094
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-17,1037861.426251
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-18,1029304.991123
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-19,1030443.078063
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-20,1029964.037167
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-21,1030130.315711
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-22,1033691.387369
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-23,1031445.709594
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-24,1040203.461135
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-25,1029392.566403
OP Mainnet,0x08dcdbf7bade91ccd42cb2a4ea8e5d199d285957,USDC,USDC,2026-02-26,1027056.735155
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-15,90872908.11655071
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-16,90881161.94970018
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-17,90881161.94970018
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-18,90881661.94970016
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-19,90882354.0696522
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-20,90205513.81279877
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-21,90472522.79778479
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-22,91359875.53472394
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-23,92054361.96303205
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-24,92050134.12081693
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-25,92217768.21863775
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-26,92109222.30484259
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-27,92238514.61696729
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-28,90993451.67925374
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-29,91094783.2202325
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-30,89177318.22527045
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-10-31,84152396.73807558
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-01,84250402.42152664
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-02,84414749.53863122
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-03,86522603.90221749
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-04,86955131.66597618
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-05,88337389.26673669
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-06,89349137.46759823
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-07,90407106.16855906
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-08,89500045.77763614
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-09,91948492.59342627
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-10,89745298.85630418
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-11,89759633.23504311
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-12,90656382.16346426
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-13,86470848.46627499
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-14,84295939.80814923
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-15,89908120.0061444
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-16,96972614.74536985
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-17,97139933.85888411
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-18,97321848.48286824
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-19,98973584.49939872
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-20,101147761.71762621
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-21,103463130.39183773
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-22,103463987.49226949
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-23,103463987.49226949
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-24,102177132.64719309
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-25,103758849.20142144
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-26,103870217.54165494
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-27,102705952.44114591
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-28,102733406.02198464
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-29,102334376.6114795
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-11-30,103224724.23260415
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-01,104183200.83014445
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-02,104186693.24697223
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-03,105272554.08337913
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-04,105148379.40350236
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-05,106669696.09656781
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-06,106669696.09656781
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-07,106669696.09656781
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-08,106711201.78588408
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-09,106023903.09005198
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-10,106343070.78669864
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-11,108700504.6672338
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-12,108904921.58484769
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-13,108904921.58484769
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-14,108907676.19330741
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-15,109754572.83261427
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-16,108788293.26563755
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-17,108010343.92905839
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-18,108920603.67342183
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-19,108931082.1538458
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-20,108931082.1538458
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-21,108931082.1538458
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-22,109951183.31786482
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-23,110193640.21945465
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-24,110334454.38569285
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-25,110334454.38569285
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-26,110334865.30510809
OP Mainnet,0xf132bd888897254521d13e2c401e109caaba06a7,veVELO,VELO,2025-12-27,110345813.18743157
